TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-14,2025-08-14,FO,BSE,IDO,847324,,SENSEX,,2025-08-19,2025-08-19,79100.00,PE,SENSEX2581979100PE,42.00,45.50,26.40,32.25,37.20,45.85,80597.66,32.25,92200,23060,1504700,119072606186.00,30094,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841955,,BANKEX,,2025-09-25,2025-09-25,60400.00,CE,BANKEX25SEP60400CE,3001.00,3001.00,2093.00,2093.00,2093.00,2200.00,61625.39,2506.75,0,0,120,7552050.00,4,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842443,,BANKEX,,2025-09-25,2025-09-25,63100.00,CE,BANKEX25SEP63100CE,601.00,840.00,453.00,840.00,840.00,376.00,61625.39,1115.80,0,0,90,5735820.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846732,,SENSEX,,2025-08-19,2025-08-19,78700.00,PE,SENSEX2581978700PE,27.80,32.20,15.15,19.35,23.05,29.40,80597.66,19.35,105720,13540,1084340,85360261354.00,19726,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847102,,SENSEX,,2025-08-19,2025-08-19,81100.00,CE,SENSEX2581981100CE,210.80,244.25,138.75,170.55,175.85,212.90,80597.66,170.55,173320,73300,4596440,373628099852.00,114065,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826666,,BANKEX,,2025-08-26,2025-08-26,63100.00,CE,BANKEX25AUG63100CE,106.70,112.45,94.00,99.40,99.40,99.65,61625.39,336.95,570,0,630,39818770.50,15,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846967,,SENSEX,,2025-08-19,2025-08-19,76700.00,PE,SENSEX2581976700PE,4.25,7.55,3.35,3.75,3.80,7.50,80597.66,3.75,64880,57300,255380,19588901250.00,5152,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846997,,SENSEX,,2025-08-19,2025-08-19,80600.00,CE,SENSEX2581980600CE,460.00,499.05,325.45,382.35,382.05,441.95,80597.66,382.35,454480,191760,13525420,1095658256354.00,340264,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846831,,SENSEX,,2025-08-19,2025-08-19,80700.00,CE,SENSEX2581980700CE,391.00,438.00,278.35,329.35,329.75,386.45,80597.66,329.35,444640,229440,14630820,1185943385901.00,352293,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826478,,SENSEX,,2025-08-26,2025-08-26,78100.00,PE,SENSEX25AUG78100PE,62.15,68.40,61.25,64.55,66.70,69.55,80597.66,64.55,920,-160,900,70347523.00,32,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847071,,SENSEX,,2025-08-19,2025-08-19,79500.00,PE,SENSEX2581979500PE,63.05,77.90,45.75,58.55,63.90,76.15,80597.66,58.55,314180,75000,3996620,317964613234.00,86860,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846740,,SENSEX,,2025-08-19,2025-08-19,81600.00,CE,SENSEX2581981600CE,93.10,103.25,52.55,68.70,74.80,91.30,80597.66,68.70,235920,83420,3445060,281376281759.00,85687,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842774,,BANKEX,,2025-09-25,2025-09-25,61000.00,PE,BANKEX25SEP61000PE,904.00,904.00,362.00,589.35,502.00,617.95,61625.39,589.35,0,0,90,5543040.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827274,,SENSEX,,2025-08-26,2025-08-26,78200.00,PE,SENSEX25AUG78200PE,66.35,77.95,59.15,69.20,71.90,73.95,80597.66,69.20,1460,660,1660,129925607.00,69,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDF,826719,,SENSEX,,2025-08-26,2025-08-26,,,SENSEX25AUGFUT,80776.40,80967.80,80750.00,80811.45,80811.00,80857.25,80597.66,80811.45,24360,-1460,11080,895850310.00,447,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827103,,SENSEX,,2025-08-26,2025-08-26,79100.00,PE,SENSEX25AUG79100PE,138.80,155.00,120.15,139.90,146.00,146.25,80597.66,139.90,3980,600,7200,570500864.00,262,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826476,,SENSEX,,2025-08-26,2025-08-26,82700.00,CE,SENSEX25AUG82700CE,86.55,97.70,76.30,79.25,77.60,86.85,80597.66,79.25,2700,20,1800,149016420.00,70,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847008,,SENSEX,,2025-08-19,2025-08-19,79000.00,CE,SENSEX2581979000CE,1700.05,1849.10,1615.40,1703.45,1690.00,1735.35,80597.66,1703.45,30360,6380,19220,1551513399.00,407,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,1146503,,SENSEX,,2025-09-25,2025-09-25,82000.00,CE,SENSEX25SEP82000CE,814.05,854.00,801.45,831.25,831.25,841.55,80597.66,831.25,1240,420,540,44726112.00,27,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846963,,SENSEX,,2025-08-19,2025-08-19,78100.00,PE,SENSEX2581978100PE,16.75,18.90,9.65,11.10,12.30,16.75,80597.66,11.10,66560,14880,621980,48584288012.00,13721,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,860670,,SENSEX,,2025-08-19,2025-08-19,73500.00,PE,SENSEX2581973500PE,3.60,3.90,1.60,1.75,1.90,3.60,80597.66,1.75,15640,10120,115620,8498357591.00,2112,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847406,,SENSEX,,2025-08-19,2025-08-19,76000.00,CE,SENSEX2581976000CE,4700.00,4700.00,4644.60,4651.20,4650.80,4685.00,80597.66,4651.20,1760,100,660,53239050.00,25,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841472,,SENSEX,,2025-09-25,2025-09-25,82500.00,PE,SENSEX25SEP82500PE,1600.15,1600.15,1600.15,1600.15,1600.15,1880.95,80597.66,2487.90,420,0,20,1682003.00,1,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846763,,SENSEX,,2025-08-19,2025-08-19,88600.00,CE,SENSEX2581988600CE,0.05,6.50,0.05,1.15,0.95,0.05,80597.66,1.15,2380,2380,13640,1208535109.00,173,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847038,,SENSEX,,2025-08-19,2025-08-19,82200.00,CE,SENSEX2581982200CE,34.95,35.75,17.00,22.80,27.50,33.00,80597.66,22.80,174360,104260,2162940,177846539370.00,36721,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842489,,BANKEX,,2025-09-25,2025-09-25,59300.00,CE,BANKEX25SEP59300CE,3850.00,3850.00,2156.00,2306.00,2306.00,2774.60,61625.39,3276.30,0,0,90,5586360.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847078,,SENSEX,,2025-08-19,2025-08-19,80100.00,CE,SENSEX2581980100CE,727.05,859.30,644.30,718.15,709.90,775.10,80597.66,718.15,12680,1200,201480,16287714577.00,5848,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842361,,BANKEX,,2025-09-25,2025-09-25,64500.00,PE,BANKEX25SEP64500PE,3700.00,3700.00,2156.00,2156.00,2156.00,2796.65,61625.39,3092.30,0,0,90,6062040.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846826,,SENSEX,,2025-08-19,2025-08-19,82100.00,CE,SENSEX2581982100CE,39.15,42.40,20.40,27.60,32.40,38.65,80597.66,27.60,165600,90640,1967700,161605674434.00,39357,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827068,,SENSEX,,2025-08-26,2025-08-26,81500.00,PE,SENSEX25AUG81500PE,1030.00,1044.05,918.95,1000.10,1020.95,994.55,80597.66,1000.10,16580,1860,9960,821426247.00,440,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847119,,SENSEX,,2025-08-19,2025-08-19,80300.00,CE,SENSEX2581980300CE,610.00,705.00,502.40,571.20,567.85,630.45,80597.66,571.20,52740,-5540,1152820,93259011470.00,31090,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826710,,SENSEX,,2025-08-26,2025-08-26,81100.00,CE,SENSEX25AUG81100CE,489.05,546.00,436.00,461.20,460.00,496.20,80597.66,461.20,3880,1240,13440,1096463212.00,640,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846808,,SENSEX,,2025-08-19,2025-08-19,76800.00,PE,SENSEX2581976800PE,6.95,7.80,3.75,4.20,4.15,7.60,80597.66,4.20,12460,-9140,194480,14937114139.00,4247,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841737,,SENSEX,,2025-09-25,2025-09-25,80500.00,CE,SENSEX25SEP80500CE,1675.00,1684.40,1583.40,1623.30,1622.25,1668.55,80597.66,1623.30,2560,120,720,59136794.00,36,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847104,,SENSEX,,2025-08-19,2025-08-19,85700.00,CE,SENSEX2581985700CE,3.50,4.10,1.30,1.45,1.35,2.80,80597.66,1.45,8540,8060,28380,2432240543.00,643,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841888,,SENSEX,,2025-09-25,2025-09-25,80700.00,PE,SENSEX25SEP80700PE,994.90,997.90,989.85,992.60,993.55,1684.00,80597.66,992.60,0,-280,280,22874400.00,14,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827080,,SENSEX,,2025-08-26,2025-08-26,80800.00,CE,SENSEX25AUG80800CE,636.65,707.25,568.30,609.90,606.25,643.15,80597.66,609.90,9720,5080,34440,2804533645.00,1456,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826540,,SENSEX,,2025-08-26,2025-08-26,82000.00,CE,SENSEX25AUG82000CE,189.95,221.00,163.95,174.40,172.00,196.45,80597.66,174.40,50720,20020,120200,9879016243.00,4314,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846846,,SENSEX,,2025-08-19,2025-08-19,82400.00,PE,SENSEX2581982400PE,1740.00,1794.90,1674.20,1794.90,1794.90,1928.90,80597.66,1829.80,340,0,520,43757583.00,12,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,862456,,SENSEX,,2025-09-18,2025-09-18,80600.00,PE,SENSEX2591880600PE,1517.00,1517.00,1517.00,1517.00,1517.00,1520.45,80597.66,1353.75,20,20,20,1642340.00,1,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847251,,SENSEX,,2025-08-19,2025-08-19,85600.00,CE,SENSEX2581985600CE,7.75,7.75,1.35,1.55,1.50,2.90,80597.66,1.55,2380,-340,17720,1516882443.00,611,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826543,,BANKEX,,2025-08-26,2025-08-26,61300.00,CE,BANKEX25AUG61300CE,898.00,898.00,824.20,824.20,824.20,769.30,61625.39,1076.20,720,90,270,16780179.00,5,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826844,,SENSEX,,2025-08-26,2025-08-26,79200.00,PE,SENSEX25AUG79200PE,159.75,169.05,134.00,150.15,157.90,159.85,80597.66,150.15,4640,2180,8740,693477576.00,320,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841981,,BANKEX,,2025-09-25,2025-09-25,59700.00,CE,BANKEX25SEP59700CE,3500.00,3500.00,2625.00,3300.00,3300.00,2446.35,61625.39,2983.50,0,0,90,5655750.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841547,,SENSEX,,2025-09-25,2025-09-25,81500.00,CE,SENSEX25SEP81500CE,1035.10,1101.65,1032.55,1070.35,1070.35,1070.90,80597.66,1574.10,840,0,160,13209936.00,8,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,857380,,SENSEX,,2025-09-04,2025-09-04,78000.00,PE,SENSEX2590478000PE,134.00,134.00,134.00,134.00,134.00,362.55,80597.66,276.55,60,60,60,4688040.00,1,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826575,,SENSEX,,2025-08-26,2025-08-26,79900.00,CE,SENSEX25AUG79900CE,1207.05,1207.10,1150.15,1150.15,1150.15,1244.50,80597.66,1410.95,600,-620,900,72969988.00,45,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846766,,SENSEX,,2025-08-19,2025-08-19,84900.00,CE,SENSEX2581984900CE,3.40,4.60,1.45,1.75,1.85,3.40,80597.66,1.75,13960,5000,132240,11227590044.00,2723,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826642,,BANKEX,,2025-08-26,2025-08-26,61800.00,PE,BANKEX25AUG61800PE,478.25,521.15,468.90,511.70,511.70,553.90,61625.39,864.25,180,-30,360,22426489.50,7,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846859,,SENSEX,,2025-08-19,2025-08-19,83000.00,PE,SENSEX2581983000PE,2350.00,2391.20,2239.00,2340.00,2340.00,2296.85,80597.66,2340.00,10760,20,560,47780010.00,26,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,1146286,,SENSEX,,2025-09-25,2025-09-25,81000.00,CE,SENSEX25SEP81000CE,1373.95,1376.65,1303.95,1312.65,1306.00,1316.40,80597.66,1312.65,2140,340,720,59283661.00,35,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846971,,SENSEX,,2025-08-19,2025-08-19,79700.00,CE,SENSEX2581979700CE,1066.40,1181.35,971.10,1044.35,1040.00,1101.45,80597.66,1044.35,2980,-320,27080,2187264741.00,569,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826587,,SENSEX,,2025-08-26,2025-08-26,80900.00,PE,SENSEX25AUG80900PE,635.25,688.05,588.30,646.85,668.00,654.45,80597.66,646.85,7520,5480,20380,1661544128.00,946,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846879,,SENSEX,,2025-08-19,2025-08-19,76300.00,PE,SENSEX2581976300PE,6.25,6.65,3.00,3.40,3.50,6.25,80597.66,3.40,5020,-1960,133820,10211097117.00,2592,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826577,,SENSEX,,2025-08-26,2025-08-26,80000.00,PE,SENSEX25AUG80000PE,300.20,338.45,272.50,310.75,320.80,315.55,80597.66,310.75,25660,6900,65520,5261530812.00,2584,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,843031,,BANKEX,,2025-09-25,2025-09-25,61600.00,PE,BANKEX25SEP61600PE,998.00,998.00,749.00,749.00,749.00,680.00,61625.39,1342.75,0,0,60,3748410.00,2,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846827,,SENSEX,,2025-08-19,2025-08-19,84400.00,CE,SENSEX2581984400CE,3.50,5.30,1.90,2.60,2.75,3.95,80597.66,2.60,37540,6960,180780,15258530923.00,3502,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842374,,BANKEX,,2025-09-25,2025-09-25,61500.00,CE,BANKEX25SEP61500CE,1530.00,1530.00,1148.00,1148.00,1148.00,958.00,61625.39,1852.50,0,0,60,3770340.00,2,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826898,,SENSEX,,2025-08-26,2025-08-26,85400.00,CE,SENSEX25AUG85400CE,30.65,30.65,11.95,17.60,12.90,3.05,80597.66,17.60,440,60,80,6833669.00,4,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,858045,,SENSEX,,2025-08-19,2025-08-19,74700.00,PE,SENSEX2581974700PE,6.90,6.90,1.35,2.30,1.35,0.10,80597.66,2.30,920,920,7720,576706745.00,129,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846761,,SENSEX,,2025-08-19,2025-08-19,86300.00,CE,SENSEX2581986300CE,3.00,3.15,1.10,1.50,1.50,0.45,80597.66,1.50,1600,1460,4080,352110571.00,114,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847103,,SENSEX,,2025-08-19,2025-08-19,83400.00,CE,SENSEX2581983400CE,7.60,8.70,4.05,4.85,6.10,7.60,80597.66,4.85,82980,55780,469620,39169079893.00,8307,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826651,,SENSEX,,2025-08-26,2025-08-26,81800.00,CE,SENSEX25AUG81800CE,242.80,273.40,205.60,221.15,216.80,243.50,80597.66,221.15,3260,740,13300,1091054837.00,592,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827401,,SENSEX,,2025-08-26,2025-08-26,80000.00,CE,SENSEX25AUG80000CE,1150.05,1233.15,1073.00,1115.05,1101.00,1161.40,80597.66,1115.05,9660,-220,8780,712578561.00,366,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846926,,SENSEX,,2025-08-19,2025-08-19,79500.00,CE,SENSEX2581979500CE,1275.50,1361.60,1167.35,1229.15,1219.50,1275.60,80597.66,1229.15,10440,-2300,22580,1823209664.00,508,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842073,,BANKEX,,2025-09-25,2025-09-25,64600.00,PE,BANKEX25SEP64600PE,3800.00,3800.00,1548.00,1548.00,1548.00,2881.10,61625.39,3165.95,0,0,90,6036330.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,856987,,SENSEX,,2025-09-04,2025-09-04,80700.00,CE,SENSEX2590480700CE,913.75,971.05,913.75,966.35,971.05,992.40,80597.66,966.35,140,100,120,9798909.00,3,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847175,,SENSEX,,2025-08-19,2025-08-19,87500.00,CE,SENSEX2581987500CE,2.65,4.55,1.00,1.20,1.05,2.15,80597.66,1.20,19960,18380,105860,9262963455.00,1556,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827043,,BANKEX,,2025-08-26,2025-08-26,62800.00,CE,BANKEX25AUG62800CE,162.40,168.35,152.10,152.10,152.10,152.40,61625.39,420.75,600,-30,180,11332954.50,6,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826648,,SENSEX,,2025-08-26,2025-08-26,87800.00,CE,SENSEX25AUG87800CE,20.50,20.50,20.50,20.50,20.50,20.05,80597.66,20.50,180,160,160,14051280.00,3,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826959,,BANKEX,,2025-08-26,2025-08-26,61900.00,PE,BANKEX25AUG61900PE,529.35,631.90,505.50,558.60,566.45,600.65,61625.39,558.60,720,300,1680,104913913.50,25,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847328,,SENSEX,,2025-08-19,2025-08-19,77700.00,PE,SENSEX2581977700PE,12.75,14.15,6.75,7.85,8.10,12.75,80597.66,7.85,113960,73880,687340,53412468958.00,12338,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846871,,SENSEX,,2025-08-19,2025-08-19,84600.00,CE,SENSEX2581984600CE,3.25,4.85,1.25,1.95,2.25,3.75,80597.66,1.95,23740,8120,190300,16099934518.00,3251,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,863726,,SENSEX,,2025-08-19,2025-08-19,73000.00,PE,SENSEX2581973000PE,2.60,3.70,1.50,1.70,1.70,3.45,80597.66,1.70,245940,26680,513420,37480824654.00,5069,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842146,,BANKEX,,2025-09-25,2025-09-25,62500.00,PE,BANKEX25SEP62500PE,1750.00,1750.00,1106.00,1106.00,1106.00,1100.00,61625.39,1799.75,0,0,90,5745180.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846797,,SENSEX,,2025-08-19,2025-08-19,88800.00,CE,SENSEX2581988800CE,1.90,5.35,0.95,1.00,0.95,2.35,80597.66,1.00,5940,-1280,33060,2935783645.00,629,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,857042,,SENSEX,,2025-09-04,2025-09-04,77200.00,CE,SENSEX2590477200CE,4499.90,4499.90,3800.00,3800.00,3800.00,3833.35,80597.66,3825.05,20,20,40,3253998.00,2,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,857141,,SENSEX,,2025-09-04,2025-09-04,80200.00,PE,SENSEX2590480200PE,569.40,569.40,551.10,552.55,552.55,1049.70,80597.66,912.55,120,100,100,8075938.00,5,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826950,,BANKEX,,2025-08-26,2025-08-26,61000.00,PE,BANKEX25AUG61000PE,266.00,266.00,217.30,227.20,231.65,259.30,61625.39,227.20,1020,-60,540,33070506.00,16,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841957,,BANKEX,,2025-09-25,2025-09-25,62700.00,CE,BANKEX25SEP62700CE,1300.00,1300.00,653.00,653.00,653.00,830.00,61625.39,1276.25,30,0,150,9549060.00,5,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,856930,,SENSEX,,2025-09-04,2025-09-04,80400.00,CE,SENSEX2590480400CE,1125.00,1125.00,1121.40,1121.40,1121.40,1556.85,80597.66,1473.15,40,40,40,3260928.00,2,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827237,,SENSEX,,2025-08-26,2025-08-26,82900.00,PE,SENSEX25AUG82900PE,2098.25,2098.25,2084.35,2084.35,2084.35,2086.55,80597.66,2371.60,800,40,40,3399652.00,2,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841835,,SENSEX,,2025-09-25,2025-09-25,82500.00,CE,SENSEX25SEP82500CE,650.60,657.40,619.40,643.25,638.75,659.35,80597.66,643.25,1100,300,580,48222310.00,29,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842190,,BANKEX,,2025-09-25,2025-09-25,64700.00,CE,BANKEX25SEP64700CE,249.00,249.00,187.00,187.00,187.00,187.20,61625.39,621.20,0,0,60,3895080.00,2,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,841853,,SENSEX,,2025-09-25,2025-09-25,80500.00,PE,SENSEX25SEP80500PE,902.45,922.45,875.70,916.60,911.95,908.25,80597.66,916.60,2880,140,440,35818917.00,22,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846725,,SENSEX,,2025-08-19,2025-08-19,84700.00,CE,SENSEX2581984700CE,3.95,4.80,1.55,2.05,2.20,3.65,80597.66,2.05,27620,2740,125440,10625186777.00,2768,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,846794,,SENSEX,,2025-08-19,2025-08-19,84200.00,CE,SENSEX2581984200CE,5.35,5.50,2.10,2.65,3.20,4.55,80597.66,2.65,23540,3440,325520,27410065739.00,5661,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,STF,1148623,,RELIANCE,,2025-08-14,2025-08-14,,,RELIANCE25AUGFUT,1377.20,1379.55,1362.90,1373.80,1370.00,1382.70,1373.80,1373.80,0,-6000,10000,13732325.00,20,F1,500,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842068,,BANKEX,,2025-09-25,2025-09-25,60000.00,PE,BANKEX25SEP60000PE,370.00,370.00,278.00,278.00,278.00,278.00,61625.39,728.60,0,0,60,3619440.00,2,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842418,,BANKEX,,2025-09-25,2025-09-25,59100.00,CE,BANKEX25SEP59100CE,4500.00,4500.00,2145.00,2145.00,2145.00,2944.65,61625.39,3427.40,0,0,90,5604150.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842246,,BANKEX,,2025-09-25,2025-09-25,59700.00,PE,BANKEX25SEP59700PE,366.00,366.00,147.00,233.00,186.00,259.30,61625.39,233.00,0,0,90,5393970.00,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,STF,834804,,RELIANCE,,2025-09-25,2025-09-25,,,RELIANCE25SEPFUT,1387.60,1387.60,1383.55,1384.80,1384.80,1392.00,1373.80,1384.80,500,500,2500,3463325.00,5,F1,500,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847287,,SENSEX,,2025-08-19,2025-08-19,83500.00,CE,SENSEX2581983500CE,8.35,8.35,3.80,5.00,5.65,7.25,80597.66,5.00,626340,124480,3548620,296329985891.00,41434,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,857241,,SENSEX,,2025-09-04,2025-09-04,78800.00,CE,SENSEX2590478800CE,2016.05,2350.00,2016.00,2335.00,2335.00,2566.60,80597.66,2335.00,0,0,280,22687101.00,5,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,831598,,SENSEX,,2025-08-26,2025-08-26,90000.00,CE,SENSEX25AUG90000CE,4.00,4.00,4.00,4.00,4.00,4.50,80597.66,0.05,720,0,260,23401040.00,1,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842109,,BANKEX,,2025-09-25,2025-09-25,64500.00,CE,BANKEX25SEP64500CE,330.35,330.35,132.00,212.45,132.00,216.05,61625.39,212.45,0,0,90,5824120.50,3,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847070,,SENSEX,,2025-08-19,2025-08-19,77200.00,PE,SENSEX2581977200PE,9.20,9.40,4.75,5.40,5.60,9.25,80597.66,5.40,34760,3700,251520,19419029323.00,6919,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,827270,,SENSEX,,2025-08-26,2025-08-26,82800.00,CE,SENSEX25AUG82800CE,76.50,87.95,68.55,69.85,69.00,76.00,80597.66,69.85,4400,180,2420,200557888.00,89,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,826503,,BANKEX,,2025-08-26,2025-08-26,61400.00,PE,BANKEX25AUG61400PE,370.70,415.30,317.85,341.05,344.85,380.15,61625.39,341.05,1290,30,1590,98197222.50,46,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847250,,SENSEX,,2025-08-19,2025-08-19,83300.00,CE,SENSEX2581983300CE,10.60,10.60,4.30,5.40,6.35,8.10,80597.66,5.40,84440,58960,482500,40195345972.00,7752,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,842184,,BANKEX,,2025-09-25,2025-09-25,60100.00,CE,BANKEX25SEP60100CE,2780.00,2780.00,2300.00,2300.00,2300.00,1904.00,61625.39,2705.55,0,0,60,3758400.00,2,F1,30,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,847044,,SENSEX,,2025-08-19,2025-08-19,80800.00,CE,SENSEX2581980800CE,359.80,385.00,236.65,282.85,284.40,335.30,80597.66,282.85,259640,115100,9332500,756959715959.00,237347,F1,20,,,,,
2025-08-14,2025-08-14,FO,BSE,IDO,857070,,SENSEX,,2025-09-04,2025-09-04,80600.00,CE,SENSEX2590480600CE,1400.00,1400.00,1070.75,1070.75,1070.75,1451.30,80597.66,1365.30,40,40,40,3273415.00,2,F1,20,,,,,
